AbsTime(h),Date,Hour,Solar_W_m2,TestGroup_0,TestGroup_1
0.67,2024/1/1,0.67,0.00,-138.19,-138.19
0.67,2024/1/1,0.67,0.00,-138.21,-138.21
0.67,2024/1/1,0.67,0.00,-138.23,-138.23
0.67,2024/1/1,0.67,0.00,-138.24,-138.24
0.68,2024/1/1,0.68,0.00,-138.26,-138.26
0.68,2024/1/1,0.68,0.00,-138.28,-138.28
0.68,2024/1/1,0.68,0.00,-138.30,-138.30
0.68,2024/1/1,0.68,0.00,-138.32,-138.32
0.68,2024/1/1,0.68,0.00,-138.34,-138.34
0.68,2024/1/1,0.68,0.00,-138.36,-138.36
0.68,2024/1/1,0.68,0.00,-138.37,-138.37
0.68,2024/1/1,0.68,0.00,-138.39,-138.39
0.68,2024/1/1,0.68,0.00,-138.41,-138.41
0.68,2024/1/1,0.68,0.00,-138.43,-138.43
0.68,2024/1/1,0.68,0.00,-138.45,-138.45
0.68,2024/1/1,0.68,0.00,-138.47,-138.47
0.68,2024/1/1,0.68,0.00,-138.49,-138.49
0.68,2024/1/1,0.68,0.00,-138.50,-138.50
0.68,2024/1/1,0.68,0.00,-138.52,-138.52
0.68,2024/1/1,0.68,0.00,-138.54,-138.54
0.68,2024/1/1,0.68,0.00,-138.56,-138.56
0.68,2024/1/1,0.68,0.00,-138.58,-138.58
0.68,2024/1/1,0.68,0.00,-138.60,-138.60
0.68,2024/1/1,0.68,0.00,-138.62,-138.62
0.68,2024/1/1,0.68,0.00,-138.63,-138.63
0.68,2024/1/1,0.68,0.00,-138.65,-138.65
0.68,2024/1/1,0.68,0.00,-138.67,-138.67
0.68,2024/1/1,0.68,0.00,-138.69,-138.69
0.68,2024/1/1,0.68,0.00,-138.71,-138.71
0.68,2024/1/1,0.68,0.00,-138.73,-138.73
0.68,2024/1/1,0.68,0.00,-138.75,-138.75
0.68,2024/1/1,0.68,0.00,-138.76,-138.76
0.68,2024/1/1,0.68,0.00,-138.78,-138.78
0.68,2024/1/1,0.68,0.00,-138.80,-138.80
0.68,2024/1/1,0.68,0.00,-138.82,-138.82
0.68,2024/1/1,0.68,0.00,-138.84,-138.84
0.68,2024/1/1,0.68,0.00,-138.86,-138.86
0.68,2024/1/1,0.68,0.00,-138.87,-138.87
0.68,2024/1/1,0.68,0.00,-138.89,-138.89
0.68,2024/1/1,0.68,0.00,-138.91,-138.91
0.69,2024/1/1,0.69,0.00,-138.93,-138.93
0.69,2024/1/1,0.69,0.00,-138.95,-138.95
0.69,2024/1/1,0.69,0.00,-138.97,-138.97
0.69,2024/1/1,0.69,0.00,-138.98,-138.98
0.69,2024/1/1,0.69,0.00,-139.00,-139.00
0.69,2024/1/1,0.69,0.00,-139.02,-139.02
0.69,2024/1/1,0.69,0.00,-139.04,-139.04
0.69,2024/1/1,0.69,0.00,-139.06,-139.06
0.69,2024/1/1,0.69,0.00,-139.07,-139.07
0.69,2024/1/1,0.69,0.00,-139.09,-139.09
0.69,2024/1/1,0.69,0.00,-139.11,-139.11
0.69,2024/1/1,0.69,0.00,-139.13,-139.13
0.69,2024/1/1,0.69,0.00,-139.15,-139.15
0.69,2024/1/1,0.69,0.00,-139.17,-139.17
0.69,2024/1/1,0.69,0.00,-139.18,-139.18
0.69,2024/1/1,0.69,0.00,-139.20,-139.20
0.69,2024/1/1,0.69,0.00,-139.22,-139.22
0.69,2024/1/1,0.69,0.00,-139.24,-139.24
0.69,2024/1/1,0.69,0.00,-139.26,-139.26
0.69,2024/1/1,0.69,0.00,-139.27,-139.27
0.69,2024/1/1,0.69,0.00,-139.29,-139.29
0.69,2024/1/1,0.69,0.00,-139.31,-139.31
0.69,2024/1/1,0.69,0.00,-139.33,-139.33
0.69,2024/1/1,0.69,0.00,-139.35,-139.35
0.69,2024/1/1,0.69,0.00,-139.37,-139.37
0.69,2024/1/1,0.69,0.00,-139.38,-139.38
0.69,2024/1/1,0.69,0.00,-139.40,-139.40
0.69,2024/1/1,0.69,0.00,-139.42,-139.42
0.69,2024/1/1,0.69,0.00,-139.44,-139.44
0.69,2024/1/1,0.69,0.00,-139.46,-139.46
0.69,2024/1/1,0.69,0.00,-139.47,-139.47
0.69,2024/1/1,0.69,0.00,-139.49,-139.49
0.69,2024/1/1,0.69,0.00,-139.51,-139.51
0.69,2024/1/1,0.69,0.00,-139.53,-139.53
0.69,2024/1/1,0.69,0.00,-139.55,-139.55
0.69,2024/1/1,0.69,0.00,-139.56,-139.56
0.70,2024/1/1,0.70,0.00,-139.58,-139.58
0.70,2024/1/1,0.70,0.00,-139.60,-139.60
0.70,2024/1/1,0.70,0.00,-139.62,-139.62
0.70,2024/1/1,0.70,0.00,-139.64,-139.64
0.70,2024/1/1,0.70,0.00,-139.65,-139.65
0.70,2024/1/1,0.70,0.00,-139.67,-139.67
0.70,2024/1/1,0.70,0.00,-139.69,-139.69
0.70,2024/1/1,0.70,0.00,-139.71,-139.71
0.70,2024/1/1,0.70,0.00,-139.73,-139.73
0.70,2024/1/1,0.70,0.00,-139.74,-139.74
0.70,2024/1/1,0.70,0.00,-139.76,-139.76
0.70,2024/1/1,0.70,0.00,-139.78,-139.78
0.70,2024/1/1,0.70,0.00,-139.80,-139.80
0.70,2024/1/1,0.70,0.00,-139.81,-139.81
0.70,2024/1/1,0.70,0.00,-139.83,-139.83
0.70,2024/1/1,0.70,0.00,-139.85,-139.85
0.70,2024/1/1,0.70,0.00,-139.87,-139.87
0.70,2024/1/1,0.70,0.00,-139.89,-139.89
0.70,2024/1/1,0.70,0.00,-139.90,-139.90
0.70,2024/1/1,0.70,0.00,-139.92,-139.92
0.70,2024/1/1,0.70,0.00,-139.94,-139.94
0.70,2024/1/1,0.70,0.00,-139.96,-139.96
0.70,2024/1/1,0.70,0.00,-139.97,-139.97
0.70,2024/1/1,0.70,0.00,-139.99,-139.99
0.70,2024/1/1,0.70,0.00,-140.01,-140.01
0.70,2024/1/1,0.70,0.00,-140.03,-140.03
0.70,2024/1/1,0.70,0.00,-140.05,-140.05
0.70,2024/1/1,0.70,0.00,-140.06,-140.06
0.70,2024/1/1,0.70,0.00,-140.08,-140.08
0.70,2024/1/1,0.70,0.00,-140.10,-140.10
0.70,2024/1/1,0.70,0.00,-140.12,-140.12
0.70,2024/1/1,0.70,0.00,-140.13,-140.13
0.70,2024/1/1,0.70,0.00,-140.15,-140.15
0.70,2024/1/1,0.70,0.00,-140.17,-140.17
0.70,2024/1/1,0.70,0.00,-140.19,-140.19
0.70,2024/1/1,0.70,0.00,-140.20,-140.20
0.71,2024/1/1,0.71,0.00,-140.22,-140.22
0.71,2024/1/1,0.71,0.00,-140.24,-140.24
0.71,2024/1/1,0.71,0.00,-140.26,-140.26
0.71,2024/1/1,0.71,0.00,-140.28,-140.28
0.71,2024/1/1,0.71,0.00,-140.29,-140.29
0.71,2024/1/1,0.71,0.00,-140.31,-140.31
0.71,2024/1/1,0.71,0.00,-140.33,-140.33
0.71,2024/1/1,0.71,0.00,-140.35,-140.35
0.71,2024/1/1,0.71,0.00,-140.36,-140.36
0.71,2024/1/1,0.71,0.00,-140.38,-140.38
0.71,2024/1/1,0.71,0.00,-140.40,-140.40
0.71,2024/1/1,0.71,0.00,-140.42,-140.42
0.71,2024/1/1,0.71,0.00,-140.43,-140.43
0.71,2024/1/1,0.71,0.00,-140.45,-140.45
0.71,2024/1/1,0.71,0.00,-140.47,-140.47
0.71,2024/1/1,0.71,0.00,-140.49,-140.49
0.71,2024/1/1,0.71,0.00,-140.50,-140.50
0.71,2024/1/1,0.71,0.00,-140.52,-140.52
0.71,2024/1/1,0.71,0.00,-140.54,-140.54
0.71,2024/1/1,0.71,0.00,-140.56,-140.56
0.71,2024/1/1,0.71,0.00,-140.57,-140.57
0.71,2024/1/1,0.71,0.00,-140.59,-140.59
0.71,2024/1/1,0.71,0.00,-140.61,-140.61
0.71,2024/1/1,0.71,0.00,-140.62,-140.62
0.71,2024/1/1,0.71,0.00,-140.64,-140.64
0.71,2024/1/1,0.71,0.00,-140.66,-140.66
0.71,2024/1/1,0.71,0.00,-140.68,-140.68
0.71,2024/1/1,0.71,0.00,-140.69,-140.69
0.71,2024/1/1,0.71,0.00,-140.71,-140.71
0.71,2024/1/1,0.71,0.00,-140.73,-140.73
0.71,2024/1/1,0.71,0.00,-140.75,-140.75
0.71,2024/1/1,0.71,0.00,-140.76,-140.76
0.71,2024/1/1,0.71,0.00,-140.78,-140.78
0.71,2024/1/1,0.71,0.00,-140.80,-140.80
0.71,2024/1/1,0.71,0.00,-140.81,-140.81
0.71,2024/1/1,0.71,0.00,-140.83,-140.83
0.72,2024/1/1,0.72,0.00,-140.85,-140.85
0.72,2024/1/1,0.72,0.00,-140.87,-140.87
0.72,2024/1/1,0.72,0.00,-140.88,-140.88
0.72,2024/1/1,0.72,0.00,-140.90,-140.90
0.72,2024/1/1,0.72,0.00,-140.92,-140.92
0.72,2024/1/1,0.72,0.00,-140.93,-140.93
0.72,2024/1/1,0.72,0.00,-140.95,-140.95
0.72,2024/1/1,0.72,0.00,-140.97,-140.97
0.72,2024/1/1,0.72,0.00,-140.99,-140.99
0.72,2024/1/1,0.72,0.00,-141.00,-141.00
0.72,2024/1/1,0.72,0.00,-141.02,-141.02
0.72,2024/1/1,0.72,0.00,-141.04,-141.04
0.72,2024/1/1,0.72,0.00,-141.05,-141.05
0.72,2024/1/1,0.72,0.00,-141.07,-141.07
0.72,2024/1/1,0.72,0.00,-141.09,-141.09
0.72,2024/1/1,0.72,0.00,-141.11,-141.11
0.72,2024/1/1,0.72,0.00,-141.12,-141.12
0.72,2024/1/1,0.72,0.00,-141.14,-141.14
0.72,2024/1/1,0.72,0.00,-141.16,-141.16
0.72,2024/1/1,0.72,0.00,-141.17,-141.17
0.72,2024/1/1,0.72,0.00,-141.19,-141.19
0.72,2024/1/1,0.72,0.00,-141.21,-141.21
0.72,2024/1/1,0.72,0.00,-141.22,-141.22
0.72,2024/1/1,0.72,0.00,-141.24,-141.24
0.72,2024/1/1,0.72,0.00,-141.26,-141.26
0.72,2024/1/1,0.72,0.00,-141.28,-141.28
0.72,2024/1/1,0.72,0.00,-141.29,-141.29
0.72,2024/1/1,0.72,0.00,-141.31,-141.31
0.72,2024/1/1,0.72,0.00,-141.33,-141.33
0.72,2024/1/1,0.72,0.00,-141.34,-141.34
0.72,2024/1/1,0.72,0.00,-141.36,-141.36
0.72,2024/1/1,0.72,0.00,-141.38,-141.38
0.72,2024/1/1,0.72,0.00,-141.39,-141.39
0.72,2024/1/1,0.72,0.00,-141.41,-141.41
0.72,2024/1/1,0.72,0.00,-141.43,-141.43
0.72,2024/1/1,0.72,0.00,-141.44,-141.44
0.73,2024/1/1,0.73,0.00,-141.46,-141.46
0.73,2024/1/1,0.73,0.00,-141.48,-141.48
0.73,2024/1/1,0.73,0.00,-141.50,-141.50
0.73,2024/1/1,0.73,0.00,-141.51,-141.51
0.73,2024/1/1,0.73,0.00,-141.53,-141.53
0.73,2024/1/1,0.73,0.00,-141.55,-141.55
0.73,2024/1/1,0.73,0.00,-141.56,-141.56
0.73,2024/1/1,0.73,0.00,-141.58,-141.58
0.73,2024/1/1,0.73,0.00,-141.60,-141.60
0.73,2024/1/1,0.73,0.00,-141.61,-141.61
0.73,2024/1/1,0.73,0.00,-141.63,-141.63
0.73,2024/1/1,0.73,0.00,-141.65,-141.65
0.73,2024/1/1,0.73,0.00,-141.66,-141.66
0.73,2024/1/1,0.73,0.00,-141.68,-141.68
0.73,2024/1/1,0.73,0.00,-141.70,-141.70
0.73,2024/1/1,0.73,0.00,-141.71,-141.71
0.73,2024/1/1,0.73,0.00,-141.73,-141.73
0.73,2024/1/1,0.73,0.00,-141.75,-141.75
0.73,2024/1/1,0.73,0.00,-141.76,-141.76
0.73,2024/1/1,0.73,0.00,-141.78,-141.78
0.73,2024/1/1,0.73,0.00,-141.80,-141.80
0.73,2024/1/1,0.73,0.00,-141.81,-141.81
0.73,2024/1/1,0.73,0.00,-141.83,-141.83
0.73,2024/1/1,0.73,0.00,-141.85,-141.85
0.73,2024/1/1,0.73,0.00,-141.86,-141.86
0.73,2024/1/1,0.73,0.00,-141.88,-141.88
0.73,2024/1/1,0.73,0.00,-141.90,-141.90
0.73,2024/1/1,0.73,0.00,-141.91,-141.91
0.73,2024/1/1,0.73,0.00,-141.93,-141.93
0.73,2024/1/1,0.73,0.00,-141.95,-141.95
0.73,2024/1/1,0.73,0.00,-141.96,-141.96
0.73,2024/1/1,0.73,0.00,-141.98,-141.98
0.73,2024/1/1,0.73,0.00,-142.00,-142.00
0.73,2024/1/1,0.73,0.00,-142.01,-142.01
0.73,2024/1/1,0.73,0.00,-142.03,-142.03
0.73,2024/1/1,0.73,0.00,-142.05,-142.05
0.74,2024/1/1,0.74,0.00,-142.06,-142.06
0.74,2024/1/1,0.74,0.00,-142.08,-142.08
0.74,2024/1/1,0.74,0.00,-142.10,-142.10
0.74,2024/1/1,0.74,0.00,-142.11,-142.11
0.74,2024/1/1,0.74,0.00,-142.13,-142.13
0.74,2024/1/1,0.74,0.00,-142.15,-142.15
0.74,2024/1/1,0.74,0.00,-142.16,-142.16
0.74,2024/1/1,0.74,0.00,-142.18,-142.18
0.74,2024/1/1,0.74,0.00,-142.20,-142.20
0.74,2024/1/1,0.74,0.00,-142.21,-142.21
0.74,2024/1/1,0.74,0.00,-142.23,-142.23
0.74,2024/1/1,0.74,0.00,-142.25,-142.25
0.74,2024/1/1,0.74,0.00,-142.26,-142.26
0.74,2024/1/1,0.74,0.00,-142.28,-142.28
0.74,2024/1/1,0.74,0.00,-142.29,-142.29
0.74,2024/1/1,0.74,0.00,-142.31,-142.31
0.74,2024/1/1,0.74,0.00,-142.33,-142.33
0.74,2024/1/1,0.74,0.00,-142.34,-142.34
0.74,2024/1/1,0.74,0.00,-142.36,-142.36
0.74,2024/1/1,0.74,0.00,-142.38,-142.38
0.74,2024/1/1,0.74,0.00,-142.39,-142.39
0.74,2024/1/1,0.74,0.00,-142.41,-142.41
0.74,2024/1/1,0.74,0.00,-142.43,-142.43
0.74,2024/1/1,0.74,0.00,-142.44,-142.44
0.74,2024/1/1,0.74,0.00,-142.46,-142.46
0.74,2024/1/1,0.74,0.00,-142.47,-142.47
0.74,2024/1/1,0.74,0.00,-142.49,-142.49
0.74,2024/1/1,0.74,0.00,-142.51,-142.51
0.74,2024/1/1,0.74,0.00,-142.52,-142.52
0.74,2024/1/1,0.74,0.00,-142.54,-142.54
0.74,2024/1/1,0.74,0.00,-142.56,-142.56
0.74,2024/1/1,0.74,0.00,-142.57,-142.57
0.74,2024/1/1,0.74,0.00,-142.59,-142.59
0.74,2024/1/1,0.74,0.00,-142.61,-142.61
0.74,2024/1/1,0.74,0.00,-142.62,-142.62
0.74,2024/1/1,0.74,0.00,-142.64,-142.64
0.75,2024/1/1,0.75,0.00,-142.65,-142.65
0.75,2024/1/1,0.75,0.00,-142.67,-142.67
0.75,2024/1/1,0.75,0.00,-142.69,-142.69
0.75,2024/1/1,0.75,0.00,-142.70,-142.70
0.75,2024/1/1,0.75,0.00,-142.72,-142.72
0.75,2024/1/1,0.75,0.00,-142.74,-142.74
0.75,2024/1/1,0.75,0.00,-142.75,-142.75
0.75,2024/1/1,0.75,0.00,-142.77,-142.77
0.75,2024/1/1,0.75,0.00,-142.78,-142.78
0.75,2024/1/1,0.75,0.00,-142.80,-142.80
0.75,2024/1/1,0.75,0.00,-142.82,-142.82
0.75,2024/1/1,0.75,0.00,-142.83,-142.83
0.75,2024/1/1,0.75,0.00,-142.85,-142.85
0.75,2024/1/1,0.75,0.00,-142.87,-142.87
0.75,2024/1/1,0.75,0.00,-142.88,-142.88
0.75,2024/1/1,0.75,0.00,-142.90,-142.90
0.75,2024/1/1,0.75,0.00,-142.91,-142.91
0.75,2024/1/1,0.75,0.00,-142.93,-142.93
0.75,2024/1/1,0.75,0.00,-142.95,-142.95
0.75,2024/1/1,0.75,0.00,-142.96,-142.96
0.75,2024/1/1,0.75,0.00,-142.98,-142.98
0.75,2024/1/1,0.75,0.00,-142.99,-142.99
0.75,2024/1/1,0.75,0.00,-143.01,-143.01
0.75,2024/1/1,0.75,0.00,-143.03,-143.03
0.75,2024/1/1,0.75,0.00,-143.04,-143.04
0.75,2024/1/1,0.75,0.00,-143.06,-143.06
0.75,2024/1/1,0.75,0.00,-143.07,-143.07
0.75,2024/1/1,0.75,0.00,-143.09,-143.09
0.75,2024/1/1,0.75,0.00,-143.11,-143.11
0.75,2024/1/1,0.75,0.00,-143.12,-143.12
0.75,2024/1/1,0.75,0.00,-143.14,-143.14
0.75,2024/1/1,0.75,0.00,-143.15,-143.15
0.75,2024/1/1,0.75,0.00,-143.17,-143.17
0.75,2024/1/1,0.75,0.00,-143.19,-143.19
0.75,2024/1/1,0.75,0.00,-143.20,-143.20
0.75,2024/1/1,0.75,0.00,-143.22,-143.22
0.76,2024/1/1,0.76,0.00,-143.23,-143.23
0.76,2024/1/1,0.76,0.00,-143.25,-143.25
0.76,2024/1/1,0.76,0.00,-143.27,-143.27
