g Hull
f 19.99705274921298
f 19.58500693306981
f 19.04264920135014
f 19.08222655765387
f 20.40060980851927
f 19.93828290052563
f 20.05517782470503
f 16.36429917506679
f 19.06231923699561
f 16.37312539606375
f 18.96738103244978
f 16.28132501715811
f 16.21654962479295
f 16.16401394132542
f 16.30102070100849
f 16.30242139951934
f 18.93898336946954
f 16.22134156769917
f 16.25483418954630
f 16.15845314104480
f 16.19309369395291
f 16.25061977232002
f 16.07196958279986
f 15.77992064519062
f 15.94561571060863
f 16.05035800769340
f 16.16077006532278
f 15.88842079656816
f 18.99502659312779
f 16.07873131268614
f 16.22395695436227
f 16.17048609954332
f 15.93758907757400
f 16.10387087231372
f 16.22887379675687
f 16.16994676783935
f 19.03318060139181
f 19.03917801403645
f 16.13801906042581
f 16.17042748032179
f 16.27244794886627
f 16.20130126661687
f 16.14627999825531
f 16.25572477331636
f 16.09688833069499
f 18.97475012043780
f 19.01174637133884
f 16.11704878878349
f 19.04278956192828
f 16.10317947034713
f 16.33114991935911
f 16.26424688866431
f 16.22275179633827
f 16.19150527084268
f 16.40490962407418
f 16.48834637252635
f 16.55787420432186
f 19.03772665533022
f 16.16339834431069
f 15.68073079087502
f 16.58506639479382
f 15.88240804821992
f 15.78514545651783
f 16.44181792000903
f 16.18012537205689
f 16.17809717854253
f 16.31218584684671
f 16.58993770881291
f 15.94178407972008
f 19.84867054887106
f 19.77486387050641
f 19.78923676150129
f 19.64955839392589
f 19.74789090846379
f 19.70569373580050
f 16.15102638720799
f 16.13996863876991
f 16.20105519775331
f 19.84726744742025
f 19.85560687073474
f 16.32439190765562
f 15.80740047899644
f 15.75082314237895
f 16.17328899487344
f 16.28327544660533
f 16.47719923158849
f 15.71985332772974
f 15.59012823862381
f 16.41632856744308
f 20.46950860038307
f 15.74471643591571
f 20.05213632151989
f 19.97181979313551
f 20.11716850274092
f 19.92833799935475
f 20.07487432367279
f 20.26170904341466
f 20.14780562757804
f 16.80259158752648
f 16.83670876847211
f 16.83316443695334
f 16.72997059502318
f 16.79721055735460
f 16.86812808690243
f 16.83083395952061
f 16.81926334504650
f 16.69708406774877
f 16.74242056550981
f 16.51656798342930
f 16.75481652481924
f 16.35057626875113
f 16.26106186504754
f 16.38534888371555
f 16.77656827590840
f 16.51787383007091
f 16.52109531061189
f 16.36317513310753
f 16.40484573134878
f 16.37177453682924
f 16.35707058752000
f 16.39024191965216
f 16.39180792516352
f 16.45910786492889
f 16.48376707918310
f 16.37346044215400
f 16.42629984428747
f 16.35544566620894
f 16.19413447594428
f 16.15961069633234
f 16.21163421444830
f 16.11785836585114
f 16.16469507178262
f 16.32602216673684
f 16.13382806838314
f 16.11430350730654
f 16.12514121723295
f 16.00970512952708
f 16.01797464018793
f 16.07159359364767
f 16.05693082327074
f 16.08188979900000
f 15.92009087775429
f 15.92910874432432
f 16.26066979434692
f 16.32273787244938
f 16.09942391139782
f 15.60387907524806
f 15.63312547494333
f 15.52771298852621
f 15.62988816277739
f 15.91056139006131
f 16.10111859701572
f 16.04089623228313
f 16.21167746310771
f 16.08564469980618
f 15.97151840558536
f 15.93068647973238
f 16.01305564656627
f 16.06851279921907
f 16.00129223768983
f 20.19664663436398
f 19.95051557425109
f 19.90663409189250
f 19.73592467127118
f 19.86321782598300
f 19.63230958367506
f 19.80623184636939
f 19.41708978927410
f 19.52764756804228
f 19.29591708644382
f 19.37102853435543
f 19.32091939114471
f 19.39473683309428
f 19.14616022790076
f 19.14871802169679
f 19.27843644337978
f 19.34331444993487
f 19.52719332049156
f 16.69001261897979
f 16.74099427156732
f 16.86620400052376
f 16.91741784067717
f 16.85203259157482
f 16.96622798827173
f 16.75461468439780
f 16.94348629606239
f 16.92283891216536
f 16.40698805304081
f 16.99237034193474
f 16.97638316932391
f 16.89875538054943
f 16.98376372574880
f 16.74209503788671
f 16.83519342939084
f 16.88995276757994
f 16.99154676899684
f 16.99995327595424
f 16.80513448816466
f 16.79961000837261
f 16.94690380211095
f 16.48225463279624
f 16.56895814284937
f 16.53597770091240
f 16.46164031839767
f 16.47638011752571
f 16.60642838102346
f 15.62425885577785
f 15.71003250333741
f 20.67464931094862
f 20.54506607058974
f 20.68703825825752
f 20.76337404744755
f 20.82636578234763
f 20.66548701269022
f 20.52316011116468
f 20.64748673721969
f 15.62217845579767
f 15.53697597563576
f 15.54115391416615
f 15.61757550552500
f 15.58510167999282
f 16.19949372609574
f 16.03712209776938
f 16.22366802664769
f 16.12450373217352
f 16.08117414542117
f 19.12248209370093
f 19.14518260390471
f 15.49662682297291
f 15.61438706991079
f 16.08229723460422
f 16.01972146954628
f 15.56409420516635
f 16.06787202705800
f 15.62635355842017
f 16.04501479749159
f 16.02511995174473
f 16.06130211651301
f 16.06126501123938
f 16.13725613965918
f 15.67135584210938
f 16.01207858335344
f 16.03579707803291
f 16.04316684322271
f 16.08846539378247
f 16.06653184647415
f 16.06303667532964
f 16.06903402903191
f 15.92814260750860
f 15.54077736540629
f 15.53642905463628
f 15.54869010360746
f 16.11023660588054
f 19.92444048362644
f 20.01303962065153
f 20.15109599359520
f 16.55890468113138
f 16.57678437940115
f 16.57547373766353
f 20.42698974084492
f 20.21353914589917
f 20.15864990200227
f 19.95080904391679
f 20.03296849690808
f 19.99577602853834
f 20.47477981679598
f 20.47080285230070
f 20.23863971904734
f 20.72419836125604
f 15.62003648688037
f 15.58338078755801
f 15.66882401749475
f 15.60806996341602
f 15.59354762254918
f 15.55403710963000
f 15.93866202919682
f 16.00654808923179
f 15.97428704238081
f 16.07775635430272
f 16.11011275022833
f 16.10002733063233
f 16.88975216456132
f 16.84216234965540
f 16.78485393515609
f 15.58957215578728
f 16.82295812246644
f 16.74055904362362
f 16.62856251152568
f 16.57990954787076
f 16.71867094506919
f 16.09843137646671
f 15.75091238015466
f 15.74696664705392
f 16.00249394201044
f 16.02555022621680
f 15.95367571172137
f 15.62207491693074
f 15.72333152447936
f 15.70775958921657
f 15.84318978897966
f 15.93898763884540
f 15.93097392886564
f 15.91210779426790
f 15.92058114203626
f 15.86916772755661
f 15.87696928979689
f 15.82065841081091
f 15.98983388464052
f 16.08434145021246
f 16.34448859886297
f 16.30235810076692
f 16.30747178048808
f 16.38177966037033
f 16.34980055536353
f 16.40718273486404
f 16.21911439198198
f 16.22719874157407
f 16.36228753528998
f 16.71016097773185
f 16.69557725200705
f 16.52009603703808
f 16.48640438221352
f 16.49296068859119
f 16.22160690262886
f 16.26721388051184
f 16.29359050793288
f 16.51595511773041
f 16.32112666819085
f 16.48130784287680
f 15.67938555537042
f 15.70308548703153
f 16.64127332378324
f 15.73588327561453
f 15.78570975821237
f 15.81125709159865
f 15.84103871142256
f 15.83227038731951
f 19.13622562285656
f 15.87157699732397
f 15.91527325696677
f 15.82310921904548
f 15.79750408726064
f 19.19282280756074
f 19.21172580388028
f 19.04384979363899
f 19.05715884003660
f 19.10815535242433
f 19.05051201259825
f 15.97207423484229
f 16.00328922560018
f 15.86052941998899
f 19.57998089640992
f 19.49550487221459
f 19.40312494321153
f 19.13699012671514
f 19.43667512743708
f 19.41400369989682
f 19.52603017976823
f 19.08131543014365
f 19.25243250419988
f 18.99851979002218
f 19.03235958191809
f 19.26783054669428
f 19.05101767021464
f 19.00295940217132
f 15.73024777177853
f 19.10006603483515
f 18.99858488629927
f 19.10005427169254
f 18.83291895001097
f 15.86420380416536
f 15.63424266409178
f 16.11383726277763
f 16.09877716332468
f 15.98497048918296
f 15.95997533102201
f 19.07557684874190
f 19.26703848316019
f 16.01961043200871
f 15.98345493265285
f 16.08854282794869
f 18.96622922355246
f 18.98731306203970
f 18.86877642211198
f 19.08712784053806
f 18.98424500149813
f 19.04463350101179
f 15.65010885299239
f 15.94578202755370
f 15.94259310713325
f 16.03765543625052
f 16.12394260000061
f 15.93756101567273
f 15.90455919792066
f 15.91643479226718
f 15.83516672862527
f 15.94582929440858
f 15.87072240670649
f 18.83107766089756
f 18.91065634486013
f 15.74067382915518
f 16.46974988210297
f 16.77517416215001
f 16.79168258465207
f 16.89356092140844
f 17.00684418186548
f 17.00615786638836
f 16.95346954920918
f 16.59591131256972
f 16.64579784203960
f 16.80848020303872
f 15.58367043021985
f 15.66272788583122
f 16.96862479197620
f 16.77214443284710
f 16.90706096233475
f 16.91319154134869
f 16.80180998777452
f 16.94963452432998
f 16.85968414320492
f 15.66070665386247
f 16.69925560801908
f 16.87757455686190
f 20.46714184283547
f 20.18820885582949
f 20.20998621077512
f 19.95703431097514
f 19.96721874701199
f 19.97977819674251
f 16.47550618110216
f 16.58386792682764
f 16.52188817336396
f 19.80671372491003
f 19.83534132879050
f 19.88810560457725
f 16.38062119453353
f 16.49810309555731
f 16.42389992728052
f 16.63326246905525
f 16.58147401111273
f 15.71401231830805
f 16.59026464982444
f 16.77151438814674
f 16.80819131274706
f 16.53811528093984
f 15.74660425488142
f 15.80762642694878
f 15.87087028891610
f 15.93825181214182
f 15.92464499844297
f 15.96605345907161
f 15.83431295433985
f 15.97753752888785
f 15.76435487051800
f 15.90494154371920
f 15.92143821298768
f 18.88297355705413
f 18.95817314092822
f 19.06360449520106
f 15.71813953553342
f 15.77353007517341
f 15.88748971421856
f 20.80423108838351
f 20.68105356291176
f 20.58352677722380
f 20.53270193277161
f 20.64754354286536
f 20.61917176576489
f 20.66603383837287
f 20.59292271840715
f 15.86937453985792
f 20.37978539599593
f 18.89238605507975
f 18.96513959145135
f 20.19774647409555
f 20.33548450086350
f 20.09720537680787
f 19.01687812653942
f 15.62849201316137
f 15.63622234671790
f 18.85432712333571
f 15.95118315547847
f 15.92956201317575
f 15.91037895230203
f 15.92827791242111
f 15.89160586106113
f 15.84464463577587
f 15.92444935253340
f 15.96321057478784
f 15.64756820708468
f 15.62672773736462
f 15.84374884269212
f 15.64265512584597
f 15.88681969479623
f 15.81608519450252
f 15.80443844459485
f 15.71536623004643
f 15.76449431363927
f 15.92837286851349
f 16.01100026184111
f 15.58612994652321
f 15.67793401414340
f 15.49672331423879
f 15.65410514476252
f 15.72006275186860
f 15.60627159018948
f 15.60413347276908
f 15.83850395717922
f 15.82227739889643
f 15.73181333429606
f 15.74444845963969
f 15.72121269172451
f 15.72095885932866
f 15.78175667628971
f 15.89937079375404
f 15.92450673966172
f 15.80090736763843
f 15.65494605729283
f 16.45564063607730
f 16.25598325782425
f 16.16446850006429
f 15.69000208086958
f 16.33912985232336
f 16.25117359260924
f 16.01087015629244
f 16.03425791272425
f 16.12112610477288
f 19.31489688140134
f 19.34920536384317
f 19.16671848372784
f 19.00276953801737
f 19.12560745695457
f 19.13815684464238
f 19.22023326617434
f 19.13686436484157
f 19.11232915125533
f 16.33688604018823
f 16.19203264141488
f 16.09076714540191
f 15.64941954860878
f 16.01583130971019
f 16.21955490499156
f 16.08961822872445
f 16.05858954925553
f 15.96185256559782
f 15.91957325325438
f 15.94887816761333
f 19.04414739653770
f 18.96805321968413
f 19.08862551354177
f 18.81745030863470
f 18.80456838458134
f 15.66702268813089
f 18.91761899229006
f 18.80131577065131
f 18.81391220511643
f 18.77790137985896
f 15.57116564685663
f 15.92537962794589
f 16.03491682399076
f 15.92192184738853
f 16.24585247671174
f 16.10010006351084
f 16.06042835098196
f 16.26717749980759
f 16.13769599057679
f 15.98333540734364
f 15.92918936163320
f 16.01386012799829
f 15.62794291430212
f 16.05063096407774
f 16.36621340394751
f 16.27873462970606
f 16.30093239261012
f 16.55166494139246
f 16.51129829721559
f 16.32615557432725
f 16.05049409302720
f 15.94680612273788
f 16.12647662088327
f 15.99513248402543
f 15.95130523584203
f 15.91780931164546
f 15.83827798177695
f 15.85294750826345
f 15.80910063172391
f 15.80345441846051
f 15.82773641004477
f 15.76259063103929
f 16.04635014909167
f 16.13281624510904
f 16.15765541397044
f 16.34777081825029
f 16.41574071726793
f 16.50965428296229
f 16.30590944089418
f 16.01546797102682
f 16.14153683820816
f 15.90206771570846
f 15.72959501604513
f 16.13442718401263
f 15.97814707613742
f 16.02624721074961
f 15.92136447846180
f 15.91394734937630
f 15.98377741061711
f 18.89067720478691
f 18.92697088544070
f 18.86827797297404
f 15.79925158692217
f 15.83650525916987
f 15.84102974157455
f 15.84515450695737
f 15.81436846806391
f 15.80177280654353
f 15.78447858184704
f 15.86291239024320
f 15.80890998127708
f 15.86486824922946
f 15.87369699669367
f 15.91545326265940
f 15.88589723246562
f 15.91708263262285
f 15.83570688849277
f 15.82670933365060
f 15.91988492776437
f 15.74953582839536
f 15.81922404990786
f 15.81345192262076
f 15.80599473908524
f 15.76444711603031
f 15.78014165336395
f 16.00195162718540
f 15.96355913132146
f 15.73536126095558
f 15.73191083123391
f 15.68454147201959
f 15.78783340772434
f 15.70087245667613
f 15.67789832629110
f 15.66400235430040
f 15.73313412848077
f 15.68658229330098
f 15.62181297882712
f 15.72671229490861
f 15.68810580108350
f 15.76560160727552
f 15.73201793271870
f 15.64782497310240
f 15.52457336109296
f 15.67395726430434
f 15.70583058669887
f 15.79056156881283
f 15.74375222295927
f 15.75699121779485
f 16.00994883286771
f 16.10219069688648
f 16.12906243238718
f 16.41337213023598
f 16.21094042966635
f 16.37796383158323
f 16.22972176637297
f 16.24947868847897
f 16.05859732309116
f 19.69508625795364
f 19.65652923904994
f 19.60183715357177
f 16.06650647619283
f 16.17256213099434
f 16.07085412226317
f 20.07226603125248
f 19.91039035427686
f 19.76520852363971
f 19.41511127638767
f 19.51400048640888
f 19.46539803292789
f 19.57167457433962
f 19.70094490142297
f 19.52997871742307
f 20.17389657054546
f 19.93534903355861
f 20.30224940312737
f 20.21873731257739
f 20.06849844758881
f 19.69063465594333
f 15.61926757005831
f 15.60586638192474
f 19.30488618516367
f 19.21128631439798
f 19.08657900798553
f 19.01318428793657
f 19.08692857785899
f 19.08792655120939
f 19.22515485063538
f 19.13573500624944
f 19.12704594045008
f 19.86081757701316
f 19.95009814539693
f 19.85945655299343
f 18.86962783444943
f 18.83721584854185
f 19.11300603316316
f 18.77748629949381
f 18.77345017102811
f 18.86458011893577
f 18.76733669925623
f 18.80186668309494
f 18.81628062483368
f 15.61617295835505
f 15.97349498965612
f 15.95331408833068
f 15.94533652869339
f 15.87161126082848
f 15.60405229712062
f 15.58905442765570
f 15.95545278344438
f 15.93339048773434
f 15.94639118383850
f 18.81456981849088
f 18.87134461142825
f 18.84996603428004
f 15.58788387533434
f 15.90575880650116
f 15.78323803605217
f 15.83893757353655
f 15.83431453341634
f 15.65520400389552
f 15.76830365962613
f 15.80780530638914
f 15.70506407987839
f 15.85293579916830
f 15.85351373626896
f 15.64705364839301
f 15.74403066259604
f 15.64458392884383
f 15.58180384224698
f 15.75530448928713
f 15.87171808699809
f 15.79390267261952
f 15.80522011225314
f 15.74252721016625
f 15.71242756914238
f 15.72950719202465
f 15.74957171874824
f 15.68433191847683
f 15.56464207849890
f 15.98503657420334
f 15.87002906013036
f 15.83136225412627
f 15.54137192108820
f 15.90339538282436
f 15.81073936814829
f 15.75322271373418
f 15.71558241016369
f 15.76383682829533
f 15.58338992066421
f 18.89660729802439
f 15.82709746433046
f 15.86971319262363
f 15.76921893949499
f 15.80346557630227
f 15.86614885075171
f 15.80033432227771
f 15.81109303294783
f 15.81374370287068
f 15.75506969533035
f 15.82729300344913
f 15.66872278957286
f 15.60308632621852
f 15.78104426349116
f 15.85123516517513
f 15.89337389708631
f 15.68036276413722
f 15.89720005658714
f 15.74973083328297
f 15.87076899669428
f 15.78733814629204
f 15.78569860527069
f 15.79984483021255
f 15.64626572985996
f 15.96261234201646
f 15.94128547618368
f 15.83867049356565
f 15.88139801561137
f 15.86421255124067
f 15.89012848630434
f 15.85105359747995
f 15.88195961135113
f 15.93457382439743
f 15.79051323488127
f 15.79879013051280
f 15.60722667931374
f 15.85170094242045
f 15.87584125112645
f 15.66539065962025
f 15.69736534495488
f 15.64444054034832
f 15.77612810805121
f 15.64214872906545
f 15.64248643219450
f 15.68851866103938
f 15.59899660536270
f 15.68437122530982
f 19.00464937707792
f 18.95246622165178
f 15.60013580365438
f 15.78886549772451
f 15.61888425087543
f 15.71561165718003
f 15.69551951256545
f 15.62335716311304
f 15.67608743008678
f 15.83639170113521
f 15.88711294545150
f 15.90813153354559
f 15.84814548797599
f 15.88347431636508
f 15.95264793252360
f 16.05284065699766
f 15.93265166384481
f 15.93387954258822
f 15.81283827023585
f 15.81246715887745
f 15.90235433088030
f 15.70619091164718
f 15.71888917315093
f 15.63323939969477
f 15.78646743744971
f 15.86691033073491
f 15.88908712706063
f 16.00081541512605
f 15.99067375112468
f 15.95354988429432
f 15.95534732570728
f 15.85715503376669
f 15.82419421042104
f 19.18939206957993
f 19.20340864013831
f 19.13130235603839
f 19.56389983803572
f 19.42450829844865
f 19.41198800670468
f 19.42541510525605
f 19.30157762759907
f 19.34113614954816
f 16.09769450722163
f 16.00460111214591
f 15.93986890930728
f 19.28249200920967
f 19.27538832356958
f 19.30947278241046
f 16.02386386976526
f 16.07912571633020
f 15.92556146904276
f 16.02707950658242
f 16.00596027749252
f 15.84098893812655
f 15.93260558859842
f 15.83730746390770
f 15.88270108819644
f 19.32905193478759
f 19.44152650987968
f 19.24497809668463
f 19.55675098826244
f 19.54113242251079
f 19.70268208591353
f 19.68525813615248
f 19.57118299275438
f 19.50128019277962
f 19.60798171527644
f 19.52521004938750
f 19.48157456600108
f 18.99780344971773
f 19.07317209038913
f 18.97581425444132
f 19.22663769295131
f 19.01309307358721
f 19.16368231116826
f 18.84850833425830
f 18.91640687987723
f 19.08795479481781
f 18.74432759077333
f 18.71218968267844
f 15.73968014518342
f 18.85753129521925
f 18.81612417722226
f 18.82930996681305
f 18.77877133696428
f 15.81203880262668
f 15.89772212916230
f 15.95292809372719
f 15.97451933537316
f 15.88722094623206
f 15.89315648917091
f 15.94893506486540
f 15.91535986373443
f 18.96568036725308
f 18.90963233173625
f 18.84020087935541
f 15.80621113333893
f 15.81584866561215
f 15.79282747123844
f 15.76199589971829
f 15.75478241219958
f 15.90868264267098
f 15.76235194271848
f 15.73699313963574
f 15.82963196388678
f 15.85388044316759
f 15.68413678044292
f 15.69574342509833
f 15.69140529136132
f 15.81283205361242
f 15.64043995807414
f 15.76059585283348
f 15.65175323101576
f 15.74806174765953
f 15.74256694221751
f 15.74349179995080
f 15.82914903394724
f 15.80551781667405
f 15.67433169279410
f 15.74823095388760
f 15.72333962990284
f 15.72758070184598
f 15.73309735322791
f 15.71591562887596
f 15.79556529952862
f 15.83065871630345
f 15.65514523517398
f 15.67449162428367
f 15.73901861448249
f 15.79519942814715
f 15.87546414325463
f 15.71844745758553
f 15.75400812064616
f 15.68275671061257
f 15.68805089594158
f 15.67504214684243
f 15.91725416344536
f 15.87580087730963
f 15.82331394029994
f 15.82194103161382
f 15.73285366494951
f 15.81663240748584
f 15.94744896357417
f 15.84115958506636
f 15.84476950978635
f 15.83286742414391
f 15.75457322785198
f 15.81123390201565
f 15.78688390615974
f 15.85621370709141
f 15.64460170779222
f 15.62819590376760
f 15.80562591902882
f 15.78667719519982
f 15.84856211878115
f 15.77648416307715
f 15.68957033862688
f 15.76928595892479
f 15.92988074894434
f 15.86664778367136
f 15.61335264138088
f 15.50929790730872
f 15.63089364218358
f 15.66791231934560
f 15.66651194490996
f 15.64335421032380
f 15.62174986660176
f 15.80453297600065
f 15.71672440459302
f 15.69094354756893
f 15.68792098522857
f 15.56735311145436
f 15.57374899645787
f 15.57725504766057
f 15.66548848961747
f 15.65411331208769
f 15.80430971596721
f 15.77467292795141
f 15.83716149929402
f 15.79141982596168
f 15.77355742012232
f 15.76483506603339
f 15.77253918930586
f 15.84155459628748
f 15.73689482491018
f 15.86703457382769
f 15.78215621529679
f 15.79688248965387
f 15.78556034018039
f 15.59207528017282
f 15.63842999380976
f 15.90175000574251
f 15.86587333083010
f 15.64275291638652
f 15.58167908714969
f 15.74085362182753
f 15.72538689202322
f 15.69976554909738
f 15.74884096412902
f 15.76123146248561
f 15.81915262187935
f 15.77865628642368
f 15.79132433312854
f 15.85302647410628
f 15.84707167398127
f 15.82083348795779
f 15.75199805551704
f 15.73780696073998
f 15.69065339248848
f 15.71946993785336
f 15.68157378114062
f 19.30371030622332
f 19.28616841600353
f 15.61346824713728
f 19.30984712344891
f 19.28115541765077
f 19.16099521632135
f 16.05729310798083
f 15.98531700790558
f 15.88373220439159
f 19.26217854589558
f 19.11272410946910
f 19.17680597434430
f 15.98519848847301
f 16.01989245199654
f 15.89537398755879
f 15.88995114830270
f 15.82365102113761
f 15.85392661833774
f 15.85107559187453
f 15.81831254409741
f 15.84494448059976
f 19.18925942587941
f 19.30285501443525
f 19.08007608631441
f 18.93276894105537
f 19.03758574967563
f 19.10533129277709
f 19.19338120787945
f 19.09858442544264
f 19.11173367745267
f 18.95464034104770
f 18.91781413334445
f 19.11395831150758
f 18.79789422844987
f 18.83320970584710
f 15.61267489835916
f 18.96856156684069
f 18.76933813262779
f 18.86758414962220
f 18.80690697061313
f 15.56969174554527
f 15.66396345384427
f 15.97427193186486
f 16.03947880393934
f 15.85404962880534
f 15.85552985223685
f 15.96457845500708
f 15.86838137496559
f 15.86271994038874
f 18.97487632718193
f 18.93121178554468
f 18.93334513756918
f 15.82714729368565
f 15.77198102169646
f 15.82376422236372
f 15.76286686715489
f 15.64394440931242
f 15.73088611473598
f 15.86584662522088
f 15.70094045405810
f 15.76970276735542
f 15.83931081470314
f 15.72165000503158
f 15.74643803545793
f 15.69861433877098
f 15.77621392873256
f 15.69138235443517
f 15.75797396270567
f 15.67619292294401
f 15.72315859467605
f 15.74387849153286
f 15.49885266523006
f 15.75150239760683
f 15.78823665245422
f 15.78765117663135
f 15.77310254665131
f 15.91957232854122
f 15.65071467062142
f 15.63342885474549
f 15.77761849484166
f 15.76293213130461
f 15.84037175553103
f 15.66076356404628
f 15.69180203680438
f 15.82733072800145
f 19.07661189806003
f 19.16048788107552
f 15.64959013167104
f 19.42728183583721
f 19.26877328488515
f 19.28079792100379
f 19.58598807334767
f 19.44242575011186
f 19.45067659002366
f 19.29061210307921
f 19.25550235586487
f 19.34058680895876
f 19.40248794945204
f 19.47374228704804
f 19.40703261987785
f 15.66412314859754
f 15.60850862421601
f 15.65342149484458
f 15.54860414725284
f 15.62865003637024
f 15.64533857073580
f 15.62145843723474
f 15.75357420600503
f 15.74690496863398
f 15.63035377755258
f 15.72761064901132
f 15.61349192594485
f 15.63430238126601
f 15.81987304032880
f 15.81653166251078
f 15.54014784931260
f 15.56980890881058
f 15.65363287582147
f 15.52086368716000
f 15.64103787389962
f 15.58314533668543
f 15.63260303717540
f 15.70561152113986
f 15.60898923612598
f 15.56147229171439
f 15.62365178239031
f 15.59890022005605
f 15.66435523640427
f 15.70519170973389
f 15.62956254729801
f 15.61474403868239
f 15.60126173355450
f 15.58367065521363
f 15.64650379920925
f 15.66796332912582
f 15.74304635410560
f 15.69733539711193
f 15.68166464859153
f 15.61686426920036
f 15.59183453418769
f 15.74353069924265
f 15.61874040078950
f 15.61839498755417
f 15.71384170385462
f 15.65058122323543
f 15.66698866865315
f 15.63480895335019
f 15.60646879481566
f 15.76286916210985
f 15.66654031724630
f 15.65386751909712
f 15.50564477075202
f 15.55912858628789
f 15.67439268165699
f 19.26184634615336
f 19.20693608768790
f 19.11558546747433
f 18.97556107038503
f 19.03597383885299
f 19.04182553342511
f 19.15563374013297
f 19.06171689631736
f 19.01510299123984
f 15.80454686510794
f 15.82179118667859
f 15.63197483795565
f 15.81034048572477
f 15.86677061148801
f 15.79194672339120
f 15.71573623393288
f 15.86054241606682
f 15.86031546494254
f 15.51757223080865
f 15.57700437892904
f 15.71816965802575
f 15.77303775263109
f 15.81009861391177
f 15.76923492815455
f 15.77733063273537
f 15.77060967434922
f 15.78456958469091
f 15.75333383205259
f 15.70221742081321
f 15.72103726854720
f 15.68565291755685
f 15.60438675804696
f 18.94302804343055
f 18.94079981217223
f 19.08161564145905
f 18.81342687914832
f 18.84423551577065
f 18.98974287567250
f 18.88898231327699
f 18.78654377991121
f 18.87381146223941
f 16.03970932690172
f 15.96385693561217
f 15.78180513397734
f 15.82803020753562
f 15.61850571346796
f 15.56326536180974
f 15.97657432425443
f 15.80844912130820
f 15.80117138849997
f 18.93654135753444
f 18.93207304636863
f 18.89189031088851
f 15.49991347406411
f 15.70427407181564
f 15.71347873213279
f 15.68608032448068
f 15.78474416152981
f 15.71596704786995
f 15.69500071118760
f 15.73725196101694
f 15.74708584324037
f 15.84294521964035
f 15.73537940164307
f 15.74818309587780
f 15.74026424934532
f 15.66926193561396
f 15.73832688883622
f 15.72719078741122
f 15.59803467492060
f 15.64067092507016
f 15.65383897969366
f 15.63444911803975
f 15.52723006169224
f 15.57981605040834
f 15.70298628680454
f 15.63962371211244
f 15.68935518978472
f 15.69377125246842
f 15.67013015760211
f 15.66069488158102
f 15.88883461398812
f 15.68140527928441
f 15.79018938604594
f 15.76041390546497
f 15.69516744917524
f 15.91490267227759
f 15.66271280548462
f 15.80653760118526
f 15.64934739232308
f 15.77340233395320
f 15.78276613235242
f 15.70253891771365
f 15.77580436623019
f 15.77226213719678
f 15.82435561685347
f 15.82151685881471
f 15.81933651716645
f 15.77334056430906
f 15.89874243798974
f 15.80370479954699
f 15.93773375130810
f 15.90703359953068
f 15.94881953568379
f 15.94181319779842
f 15.74345826814636
f 15.68735408895746
f 15.68695220874491
f 15.86684880045625
f 15.77576320907924
f 15.64361417812703
f 15.61792761228403
f 15.63243374162669
f 15.70897428347853
f 15.64925367838764
f 15.61023531688297
f 19.17867361682253
f 19.14882057997705
f 19.09388203332966
f 15.91188895696958
f 15.90230998301010
f 15.90920162043704
f 19.14219472901835
f 19.19699999345153
f 19.06139385344142
f 19.05710903075237
f 18.99984346906478
f 19.08676830142865
f 19.23059738149956
f 19.17766487846733
f 19.22462447492932
f 19.46718513438331
f 19.29416069787514
f 19.32443275989739
f 19.14605361541944
f 19.25622353281349
f 19.21057067984975
f 19.41062056188201
f 19.34934706394498
f 19.27679767017025
f 15.51051753851097
f 15.61988284140207
f 15.68096919993027
f 15.54714514282967
f 15.69028081044356
f 15.61188046906529
f 15.60173049126900
f 15.55298080480930
f 15.54919158763117
f 15.65538211590021
f 15.71089597455600
f 15.69879329093194
f 19.14945686028494
f 19.15624191195505
f 19.07938970046811
f 18.96615065369411
f 19.13817374009218
f 19.07054395036192
f 19.25036376288800
f 19.24052758310539
f 19.09660138290173
f 15.69316300933040
f 15.70204458023364
f 15.58479805171783
f 15.57022217603565
f 15.56512374849408
f 15.64831285770979
f 15.60925235042476
f 15.63404206105241
f 15.60758150953812
f 15.66934811662625
f 15.56042436148205
f 15.66928912068909
f 15.83362256196977
f 15.64164822158605
f 15.67489792753858
f 15.59753882813914
f 15.65386041086819
f 15.57767197464369
f 15.87237456499298
f 15.76825833322397
f 15.78162075704220
f 15.75388506950255
f 15.65328103267222
f 15.74439036698291
f 15.81191081911507
f 15.79392134086603
f 15.81588458100180
f 15.70105783996882
f 15.71166183075728
f 15.75883277060422
f 15.72646751459273
f 15.74703690612106
f 15.66687340848929
f 15.67568846284662
f 15.60285650598794
f 15.67335427198576
f 15.68370619027712
f 15.76201408160223
f 15.66505939679742
f 18.91002938901040
f 18.95644144347960
f 19.11691514103667
f 18.87316779101219
f 18.85461450490157
f 18.99150847146991
f 18.92514740504310
f 18.93111621933207
f 18.75155386248299
f 15.76703127327397
f 15.75784976571259
f 15.63110050533579
f 15.61029035367805
f 15.67469560300841
f 15.66658696544884
f 15.77122157341788
f 15.62688942534481
f 15.70875812237966
f 15.64172098614181
f 15.64355878805431
f 15.56380900366222
f 15.69992290196422
f 15.72965222918855
f 15.69815417930786
f 15.73434448134676
f 15.69865443381454
f 15.60721879693434
f 15.74357511642361
f 15.85743787018790
f 15.90706838633115
f 15.93718321748528
